Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages
22216,PO BOX,ARLINGTON,VA,PRIMARY,38.87,-77.1,NA-US-VA-ARLINGTON,false,,,
22217,UNIQUE,ARLINGTON,VA,PRIMARY,38.87,-77.1,NA-US-VA-ARLINGTON,false,,,
22219,PO BOX,ARLINGTON,VA,PRIMARY,38.87,-77.1,NA-US-VA-ARLINGTON,false,,,
22222,UNIQUE,ARLINGTON,VA,PRIMARY,38.87,-77.1,NA-US-VA-ARLINGTON,false,,,
22225,UNIQUE,ARLINGTON,VA,PRIMARY,38.87,-77.1,NA-US-VA-ARLINGTON,false,,,
22226,UNIQUE,ARLINGTON,VA,PRIMARY,38.87,-77.1,NA-US-VA-ARLINGTON,false,,,
22227,UNIQUE,ARLINGTON,VA,PRIMARY,38.87,-77.1,NA-US-VA-ARLINGTON,false,,,
22230,UNIQUE,ARLINGTON,VA,PRIMARY,38.87,-77.1,NA-US-VA-ARLINGTON,false,,,
22240,UNIQUE,ARLINGTON,VA,PRIMARY,38.87,-77.1,NA-US-VA-ARLINGTON,false,,,
22241,UNIQUE,ARLINGTON,VA,PRIMARY,38.87,-77.1,NA-US-VA-ARLINGTON,false,,,
22242,UNIQUE,ARLINGTON,VA,PRIMARY,38.87,-77.1,NA-US-VA-ARLINGTON,false,,,
22243,UNIQUE,ARLINGTON,VA,PRIMARY,38.87,-77.1,NA-US-VA-ARLINGTON,false,,,
22244,UNIQUE,ARLINGTON,VA,PRIMARY,38.87,-77.1,NA-US-VA-ARLINGTON,false,,,
22245,UNIQUE,ARLINGTON,VA,PRIMARY,38.87,-77.1,NA-US-VA-ARLINGTON,false,,,
22246,UNIQUE,ARLINGTON,VA,PRIMARY,38.87,-77.1,NA-US-VA-ARLINGTON,false,,,
20146,PO BOX,ASHBURN,VA,PRIMARY,39.04,-77.48,NA-US-VA-ASHBURN,false,377,611,23807188
20147,STANDARD,ASHBURN,VA,PRIMARY,39.04,-77.48,NA-US-VA-ASHBURN,false,23767,45259,2005708619
20148,STANDARD,ASHBURN,VA,PRIMARY,39.04,-77.48,NA-US-VA-ASHBURN,false,10397,21971,1144943612
20149,UNIQUE,ASHBURN,VA,PRIMARY,39.04,-77.48,NA-US-VA-ASHBURN,false,,,
22712,STANDARD,BEALETON,VA,PRIMARY,38.57,-77.76,NA-US-VA-BEALETON,false,3999,7400,189291009
22610,STANDARD,BENTONVILLE,VA,PRIMARY,38.83,-78.31,NA-US-VA-BENTONVILLE,false,881,1566,33530671
22611,STANDARD,BERRYVILLE,VA,PRIMARY,39.14,-77.98,NA-US-VA-BERRYVILLE,false,4054,7282,200691015
20135,STANDARD,BLUEMONT,VA,PRIMARY,39.11,-77.83,NA-US-VA-BLUEMONT,false,1338,2350,76780448
22713,STANDARD,BOSTON,VA,PRIMARY,38.54,-78.14,NA-US-VA-BOSTON,false,612,1131,25592022
22716,STANDARD,CASTLETON,VA,PRIMARY,38.6,-78.1,NA-US-VA-CASTLETON,false,388,679,14581431
22620,STANDARD,BOYCE,VA,PRIMARY,39.09,-78.05,NA-US-VA-BOYCE,false,975,1744,47338117
22714,STANDARD,BRANDY STATION,VA,PRIMARY,38.52,-77.89,NA-US-VA-BRANDY STATION,false,525,975,21803036
22715,STANDARD,BRIGHTWOOD,VA,PRIMARY,38.41,-78.16,NA-US-VA-BRIGHTWOOD,false,510,948,18236941
20136,STANDARD,BRISTOW,VA,PRIMARY,38.73,-77.55,NA-US-VA-BRISTOW,false,10619,22107,845849788
20137,STANDARD,BROAD RUN,VA,PRIMARY,38.81,-77.72,NA-US-VA-BROAD RUN,false,898,1651,59279256
20138,PO BOX,CALVERTON,VA,PRIMARY,38.63,-77.67,NA-US-VA-CALVERTON,false,,,
20139,PO BOX,CASANOVA,VA,PRIMARY,38.61,-77.64,NA-US-VA-CASANOVA,false,,,
20143,STANDARD,CATHARPIN,VA,PRIMARY,38.84,-77.56,NA-US-VA-CATHARPIN,false,577,1029,40476976
20119,STANDARD,CATLETT,VA,PRIMARY,38.61,-77.64,NA-US-VA-CATLETT,false,1725,3067,83160072
20120,STANDARD,CENTREVILLE,VA,PRIMARY,38.84,-77.44,NA-US-VA-CENTREVILLE,false,19282,35432,1368248118
20121,STANDARD,CENTREVILLE,VA,PRIMARY,38.84,-77.44,NA-US-VA-CENTREVILLE,false,12865,22529,748969634
20122,PO BOX,CENTREVILLE,VA,PRIMARY,38.84,-77.44,NA-US-VA-CENTREVILLE,false,395,618,18593260
22622,PO BOX,BRUCETOWN,VA,PRIMARY,39.25,-78.05,NA-US-VA-BRUCETOWN,false,,,
22624,STANDARD,CLEAR BROOK,VA,PRIMARY,39.26,-78.1,NA-US-VA-CLEAR BROOK,false,1244,2287,52873908
20124,STANDARD,CLIFTON,VA,PRIMARY,38.77,-77.38,NA-US-VA-CLIFTON,false,7036,13607,696588461
22625,STANDARD,CROSS JUNCTION,VA,PRIMARY,39.32,-78.29,NA-US-VA-CROSS JUNCTION,false,1578,3013,74099089
22701,STANDARD,CULPEPER,VA,PRIMARY,38.47,-78,NA-US-VA-CULPEPER,false,13819,25160,540655132
22722,STANDARD,HAYWOOD,VA,PRIMARY,38.46,-78.17,NA-US-VA-HAYWOOD,false,,,
20144,STANDARD,DELAPLANE,VA,PRIMARY,38.92,-77.92,NA-US-VA-DELAPLANE,false,437,768,29849839
20101,UNIQUE,DULLES,VA,PRIMARY,38.92,-77.35,NA-US-VA-DULLES,false,,,
20102,UNIQUE,DULLES,VA,PRIMARY,38.92,-77.35,NA-US-VA-DULLES,false,,,
20103,UNIQUE,DULLES,VA,PRIMARY,38.92,-77.35,NA-US-VA-DULLES,false,,,
20104,UNIQUE,DULLES,VA,PRIMARY,38.92,-77.35,NA-US-VA-DULLES,false,,,
20189,STANDARD,DULLES,VA,PRIMARY,38.9,-77.04,NA-US-VA-DULLES,false,3872,8097,384770778
22025,STANDARD,DUMFRIES,VA,PRIMARY,38.6,-77.34,NA-US-VA-DUMFRIES,false,7884,14495,507140571
22026,STANDARD,DUMFRIES,VA,PRIMARY,38.56,-77.32,NA-US-VA-DUMFRIES,false,6477,11855,320793495
22718,STANDARD,ELKWOOD,VA,PRIMARY,38.51,-77.85,NA-US-VA-ELKWOOD,false,316,561,11757205
20151,STANDARD,CHANTILLY,VA,PRIMARY,38.87,-77.4,NA-US-VA-CHANTILLY,false,9820,18338,664755202
20152,STANDARD,CHANTILLY,VA,PRIMARY,38.87,-77.4,NA-US-VA-CHANTILLY,false,9447,19709,910081112
20153,PO BOX,CHANTILLY,VA,PRIMARY,38.87,-77.4,NA-US-VA-CHANTILLY,false,361,592,21864748
22030,STANDARD,FAIRFAX,VA,PRIMARY,38.85,-77.29,NA-US-VA-FAIRFAX,false,23677,40608,1557761472
22031,STANDARD,FAIRFAX,VA,PRIMARY,38.85,-77.29,NA-US-VA-FAIRFAX,false,14618,24288,885090354
22032,STANDARD,FAIRFAX,VA,PRIMARY,38.85,-77.29,NA-US-VA-FAIRFAX,false,13987,25982,952166308
22033,STANDARD,FAIRFAX,VA,PRIMARY,38.85,-77.29,NA-US-VA-FAIRFAX,false,18386,31281,1341475688
22034,STANDARD,FAIRFAX,VA,PRIMARY,38.85,-77.29,NA-US-VA-FAIRFAX,false,,,
22035,STANDARD,FAIRFAX,VA,PRIMARY,38.85,-77.29,NA-US-VA-FAIRFAX,false,,,
22036,STANDARD,FAIRFAX,VA,PRIMARY,38.85,-77.29,NA-US-VA-FAIRFAX,false,,,
22037,UNIQUE,FAIRFAX,VA,PRIMARY,38.85,-77.29,NA-US-VA-FAIRFAX,false,,,
22038,PO BOX,FAIRFAX,VA,PRIMARY,38.85,-77.29,NA-US-VA-FAIRFAX,false,253,385,14068510
22039,STANDARD,FAIRFAX STATION,VA,PRIMARY,38.8,-77.32,NA-US-VA-FAIRFAX STATION,false,8963,17630,1028446241
22040,PO BOX,FALLS CHURCH,VA,PRIMARY,38.88,-77.17,NA-US-VA-FALLS CHURCH,false,,,
22041,STANDARD,FALLS CHURCH,VA,PRIMARY,38.88,-77.17,NA-US-VA-FALLS CHURCH,false,12664,20170,540427414
22042,STANDARD,FALLS CHURCH,VA,PRIMARY,38.88,-77.17,NA-US-VA-FALLS CHURCH,false,16650,27438,863755963
22043,STANDARD,FALLS CHURCH,VA,PRIMARY,38.88,-77.17,NA-US-VA-FALLS CHURCH,false,11980,19796,801831747
22044,STANDARD,FALLS CHURCH,VA,PRIMARY,38.88,-77.17,NA-US-VA-FALLS CHURCH,false,6402,10412,366609673
22046,STANDARD,FALLS CHURCH,VA,PRIMARY,38.88,-77.17,NA-US-VA-FALLS CHURCH,false,7842,13745,614636649
22626,PO BOX,FISHERS HILL,VA,PRIMARY,38.97,-78.4,NA-US-VA-FISHERS HILL,false,,,
22627,STANDARD,FLINT HILL,VA,PRIMARY,38.76,-78.1,NA-US-VA-FLINT HILL,false,449,780,15994175
22640,STANDARD,HUNTLY,VA,PRIMARY,38.8,-78.14,NA-US-VA-HUNTLY,false,,,
22060,STANDARD,FORT BELVOIR,VA,PRIMARY,38.7,-77.14,NA-US-VA-FORT BELVOIR,false,3118,6745,151338264
22652,STANDARD,FORT VALLEY,VA,PRIMARY,38.84,-78.42,NA-US-VA-FORT VALLEY,false,629,1138,21238914
22623,PO BOX,CHESTER GAP,VA,PRIMARY,38.85,-78.13,NA-US-VA-CHESTER GAP,false,,,
22630,STANDARD,FRONT ROYAL,VA,PRIMARY,38.92,-78.18,NA-US-VA-FRONT ROYAL,false,13583,24004,537535454
20155,STANDARD,GAINESVILLE,VA,PRIMARY,38.79,-77.61,NA-US-VA-GAINESVILLE,false,12366,23841,882945815
20156,PO BOX,GAINESVILLE,VA,PRIMARY,38.79,-77.61,NA-US-VA-GAINESVILLE,false,,,
22720,STANDARD,GOLDVEIN,VA,PRIMARY,38.44,-77.65,NA-US-VA-GOLDVEIN,false,423,764,20285262
22637,STANDARD,GORE,VA,PRIMARY,39.26,-78.33,NA-US-VA-GORE,false,986,1784,37628709
22066,STANDARD,GREAT FALLS,VA,PRIMARY,39.01,-77.28,NA-US-VA-GREAT FALLS,false,8232,16197,1245740757
20158,STANDARD,HAMILTON,VA,PRIMARY,39.13,-77.66,NA-US-VA-HAMILTON,false,1644,3203,141237456
20159,PO BOX,HAMILTON,VA,PRIMARY,39.13,-77.66,NA-US-VA-HAMILTON,false,,,
20168,PO BOX,HAYMARKET,VA,PRIMARY,38.81,-77.63,NA-US-VA-HAYMARKET,false,,,
20169,STANDARD,HAYMARKET,VA,PRIMARY,38.81,-77.63,NA-US-VA-HAYMARKET,false,8677,17324,830569943
20170,STANDARD,HERNDON,VA,PRIMARY,38.96,-77.38,NA-US-VA-HERNDON,false,19660,34832,1258414632
20171,STANDARD,HERNDON,VA,PRIMARY,38.96,-77.38,NA-US-VA-HERNDON,false,21542,40571,1908731447
20172,PO BOX,HERNDON,VA,PRIMARY,38.96,-77.38,NA-US-VA-HERNDON,false,485,729,25154385
20190,STANDARD,RESTON,VA,PRIMARY,38.95,-77.34,NA-US-VA-RESTON,false,8982,13786,627215638
20191,STANDARD,RESTON,VA,PRIMARY,38.95,-77.34,NA-US-VA-RESTON,false,14478,24549,1002745292
20192,UNIQUE,HERNDON,VA,PRIMARY,38.96,-77.38,NA-US-VA-HERNDON,false,,,
20194,STANDARD,RESTON,VA,PRIMARY,38.95,-77.34,NA-US-VA-RESTON,false,6681,11543,700335974
20195,PO BOX,RESTON,VA,PRIMARY,38.95,-77.34,NA-US-VA-RESTON,false,287,438,20790433
20196,UNIQUE,RESTON,VA,PRIMARY,38.95,-77.34,NA-US-VA-RESTON,false,,,
22095,UNIQUE,HERNDON,VA,PRIMARY,38.96,-77.38,NA-US-VA-HERNDON,false,,,
22096,UNIQUE,RESTON,VA,PRIMARY,38.95,-77.34,NA-US-VA-RESTON,false,,,
22723,STANDARD,HOOD,VA,PRIMARY,38.35,-78.38,NA-US-VA-HOOD,false,,,
22639,STANDARD,HUME,VA,PRIMARY,38.83,-77.99,NA-US-VA-HUME,false,323,573,17616347
22724,STANDARD,JEFFERSONTON,VA,PRIMARY,38.63,-77.91,NA-US-VA-JEFFERSONTON,false,1049,2034,63113852
20175,STANDARD,LEESBURG,VA,PRIMARY,39.1,-77.55,NA-US-VA-LEESBURG,false,11681,21964,976274913
20176,STANDARD,LEESBURG,VA,PRIMARY,39.1,-77.55,NA-US-VA-LEESBURG,false,19407,37130,1641013214
20177,PO BOX,LEESBURG,VA,PRIMARY,39.1,-77.55,NA-US-VA-LEESBURG,false,515,820,26736081
20178,PO BOX,LEESBURG,VA,PRIMARY,39.1,-77.55,NA-US-VA-LEESBURG,false,,,
22725,STANDARD,LEON,VA,PRIMARY,38.45,-78.15,NA-US-VA-LEON,false,,,
22726,STANDARD,LIGNUM,VA,PRIMARY,38.41,-77.82,NA-US-VA-LIGNUM,false,340,635,12934735
22736,STANDARD,RICHARDSVILLE,VA,PRIMARY,38.4,-77.72,NA-US-VA-RICHARDSVILLE,false,,,
22642,STANDARD,LINDEN,VA,PRIMARY,38.9,-78.07,NA-US-VA-LINDEN,false,2059,3722,110053930
22079,STANDARD,LORTON,VA,PRIMARY,38.7,-77.24,NA-US-VA-LORTON,false,14091,25937,909422765
22199,PO BOX,LORTON,VA,PRIMARY,38.7,-77.24,NA-US-VA-LORTON,false,314,494,16416980
20180,STANDARD,LOVETTSVILLE,VA,PRIMARY,39.27,-77.63,NA-US-VA-LOVETTSVILLE,false,2936,5640,226118196
22067,STANDARD,GREENWAY,VA,PRIMARY,38.93,-77.16,NA-US-VA-GREENWAY,false,,,
22101,STANDARD,MC LEAN,VA,PRIMARY,38.94,-77.19,NA-US-VA-MC LEAN,false,14118,25869,1625628726
22102,STANDARD,MC LEAN,VA,PRIMARY,38.94,-77.19,NA-US-VA-MC LEAN,false,11324,18650,1431616216
22103,PO BOX,WEST MCLEAN,VA,PRIMARY,38.93,-77.16,NA-US-VA-WEST MCLEAN,false,,,
22106,PO BOX,MC LEAN,VA,PRIMARY,38.94,-77.19,NA-US-VA-MC LEAN,false,,,
22107,UNIQUE,MC LEAN,VA,PRIMARY,38.93,-77.18,NA-US-VA-MC LEAN,false,,,
22108,UNIQUE,MC LEAN,VA,PRIMARY,38.93,-77.18,NA-US-VA-MC LEAN,false,,,
22109,UNIQUE,MC LEAN,VA,PRIMARY,38.94,-77.19,NA-US-VA-MC LEAN,false,,,
22709,STANDARD,ARODA,VA,PRIMARY,38.32,-78.24,NA-US-VA-ARODA,false,410,728,12193637
22711,STANDARD,BANCO,VA,PRIMARY,38.4,-78.33,NA-US-VA-BANCO,false,,,
22719,STANDARD,ETLAN,VA,PRIMARY,38.52,-78.26,NA-US-VA-ETLAN,false,,,
22727,STANDARD,MADISON,VA,PRIMARY,38.37,-78.25,NA-US-VA-MADISON,false,2434,4469,88619853
20108,PO BOX,MANASSAS,VA,PRIMARY,38.74,-77.48,NA-US-VA-MANASSAS,false,973,1594,38004138
20109,STANDARD,MANASSAS,VA,PRIMARY,38.74,-77.48,NA-US-VA-MANASSAS,false,17047,28662,688354569
20110,STANDARD,MANASSAS,VA,PRIMARY,38.74,-77.48,NA-US-VA-MANASSAS,false,19380,34582,933349138
20111,STANDARD,MANASSAS,VA,PRIMARY,38.74,-77.48,NA-US-VA-MANASSAS,false,13850,25129,707225151
20112,STANDARD,MANASSAS,VA,PRIMARY,38.74,-77.48,NA-US-VA-MANASSAS,false,11492,22284,890238216
20113,PO BOX,MANASSAS,VA,PRIMARY,38.74,-77.48,NA-US-VA-MANASSAS,false,,,
22643,STANDARD,MARKHAM,VA,PRIMARY,38.9,-78,NA-US-VA-MARKHAM,false,,,
20115,STANDARD,MARSHALL,VA,PRIMARY,38.87,-77.85,NA-US-VA-MARSHALL,false,2286,4132,132020975
20116,PO BOX,MARSHALL,VA,PRIMARY,38.87,-77.85,NA-US-VA-MARSHALL,false,430,704,15945613
22644,STANDARD,MAURERTOWN,VA,PRIMARY,38.98,-78.51,NA-US-VA-MAURERTOWN,false,990,1767,34296093
20117,STANDARD,MIDDLEBURG,VA,PRIMARY,38.97,-77.73,NA-US-VA-MIDDLEBURG,false,681,1131,49083280
20118,PO BOX,MIDDLEBURG,VA,PRIMARY,38.97,-77.73,NA-US-VA-MIDDLEBURG,false,1150,1859,70837688
22645,STANDARD,MIDDLETOWN,VA,PRIMARY,39.02,-78.27,NA-US-VA-MIDDLETOWN,false,1744,3154,75454601
22649,STANDARD,MIDDLETOWN,VA,PRIMARY,39.02,-78.27,NA-US-VA-MIDDLETOWN,false,,,
22728,STANDARD,MIDLAND,VA,PRIMARY,38.59,-77.72,NA-US-VA-MIDLAND,false,1389,2546,68995450
22646,PO BOX,MILLWOOD,VA,PRIMARY,39.06,-78.03,NA-US-VA-MILLWOOD,false,,,
22729,STANDARD,MITCHELLS,VA,PRIMARY,38.37,-78,NA-US-VA-MITCHELLS,false,,,
22121,PO BOX,MOUNT VERNON,VA,PRIMARY,38.71,-77.1,NA-US-VA-MOUNT VERNON,false,,,
22122,PO BOX,NEWINGTON,VA,PRIMARY,38.73,-77.2,NA-US-VA-NEWINGTON,false,,,
20181,STANDARD,NOKESVILLE,VA,PRIMARY,38.69,-77.58,NA-US-VA-NOKESVILLE,false,3736,7064,243145959
20182,PO BOX,NOKESVILLE,VA,PRIMARY,38.69,-77.58,NA-US-VA-NOKESVILLE,false,,,
22081,STANDARD,MERRIFIELD,VA,PRIMARY,38.87,-77.24,NA-US-VA-MERRIFIELD,false,,,
22082,UNIQUE,MERRIFIELD,VA,PRIMARY,38.87,-77.24,NA-US-VA-MERRIFIELD,false,,,
22116,PO BOX,MERRIFIELD,VA,PRIMARY,38.87,-77.24,NA-US-VA-MERRIFIELD,false,461,660,24796840
22119,UNIQUE,MERRIFIELD,VA,PRIMARY,38.87,-77.24,NA-US-VA-MERRIFIELD,false,,,
22730,STANDARD,OAKPARK,VA,PRIMARY,38.36,-78.16,NA-US-VA-OAKPARK,false,,,
22125,PO BOX,OCCOQUAN,VA,PRIMARY,38.68,-77.26,NA-US-VA-OCCOQUAN,false,435,682,29427920
20128,PO BOX,ORLEAN,VA,PRIMARY,38.74,-77.96,NA-US-VA-ORLEAN,false,,,
20129,STANDARD,PAEONIAN SPRINGS,VA,PRIMARY,39.16,-77.61,NA-US-VA-PAEONIAN SPRINGS,false,282,524,23261452
20131,PO BOX,PHILOMONT,VA,PRIMARY,39.05,-77.74,NA-US-VA-PHILOMONT,false,,,
22731,STANDARD,PRATTS,VA,PRIMARY,38.35,-78.27,NA-US-VA-PRATTS,false,,,
20132,STANDARD,PURCELLVILLE,VA,PRIMARY,39.13,-77.71,NA-US-VA-PURCELLVILLE,false,5834,11662,512040217
20134,PO BOX,PURCELLVILLE,VA,PRIMARY,39.13,-77.71,NA-US-VA-PURCELLVILLE,false,474,779,20537396
20160,PO BOX,LINCOLN,VA,PRIMARY,39.11,-77.69,NA-US-VA-LINCOLN,false,,,
22134,STANDARD,QUANTICO,VA,PRIMARY,38.52,-77.29,NA-US-VA-QUANTICO,false,2275,4215,82673519
22135,UNIQUE,QUANTICO,VA,PRIMARY,38.52,-77.29,NA-US-VA-QUANTICO,false,,,
22732,STANDARD,RADIANT,VA,PRIMARY,38.31,-78.17,NA-US-VA-RADIANT,false,,,
22733,STANDARD,RAPIDAN,VA,PRIMARY,38.31,-78.06,NA-US-VA-RAPIDAN,false,590,1091,19475776
20140,PO BOX,RECTORTOWN,VA,PRIMARY,38.81,-77.9,NA-US-VA-RECTORTOWN,false,,,
22734,STANDARD,REMINGTON,VA,PRIMARY,38.53,-77.8,NA-US-VA-REMINGTON,false,1402,2573,60250049
22735,STANDARD,REVA,VA,PRIMARY,38.49,-78.13,NA-US-VA-REVA,false,921,1686,35226344
22118,UNIQUE,MERRIFIELD,VA,PRIMARY,38.87,-77.24,NA-US-VA-MERRIFIELD,false,,,
22650,STANDARD,RILEYVILLE,VA,PRIMARY,38.76,-78.38,NA-US-VA-RILEYVILLE,false,445,802,15632404
22737,STANDARD,RIXEYVILLE,VA,PRIMARY,38.58,-77.97,NA-US-VA-RIXEYVILLE,false,1345,2576,59236872
22746,STANDARD,VIEWTOWN,VA,PRIMARY,38.63,-78.03,NA-US-VA-VIEWTOWN,false,,,
22738,STANDARD,ROCHELLE,VA,PRIMARY,38.29,-78.27,NA-US-VA-ROCHELLE,false,461,839,14313555
20141,STANDARD,ROUND HILL,VA,PRIMARY,39.13,-77.77,NA-US-VA-ROUND HILL,false,2262,4601,192870813
20142,PO BOX,ROUND HILL,VA,PRIMARY,39.13,-77.77,NA-US-VA-ROUND HILL,false,272,490,14476946
22739,PO BOX,SOMERVILLE,VA,PRIMARY,38.52,-77.6,NA-US-VA-SOMERVILLE,false,,,
22740,STANDARD,SPERRYVILLE,VA,PRIMARY,38.67,-78.25,NA-US-VA-SPERRYVILLE,false,660,1144,20864214
22749,STANDARD,WOODVILLE,VA,PRIMARY,38.6,-78.17,NA-US-VA-WOODVILLE,false,,,
22009,PO BOX,BURKE,VA,PRIMARY,38.78,-77.27,NA-US-VA-BURKE,false,,,
22015,STANDARD,BURKE,VA,PRIMARY,38.78,-77.27,NA-US-VA-BURKE,false,20785,38291,1361771178
22150,STANDARD,SPRINGFIELD,VA,PRIMARY,38.78,-77.17,NA-US-VA-SPRINGFIELD,false,13628,22990,565927238
22151,STANDARD,SPRINGFIELD,VA,PRIMARY,38.78,-77.17,NA-US-VA-SPRINGFIELD,false,8697,15333,436729641
22152,STANDARD,SPRINGFIELD,VA,PRIMARY,38.78,-77.17,NA-US-VA-SPRINGFIELD,false,13893,24957,863081706
22153,STANDARD,SPRINGFIELD,VA,PRIMARY,38.78,-77.17,NA-US-VA-SPRINGFIELD,false,15181,28359,1046636877
22156,UNIQUE,SPRINGFIELD,VA,PRIMARY,38.78,-77.17,NA-US-VA-SPRINGFIELD,false,,,
22158,UNIQUE,SPRINGFIELD,VA,PRIMARY,38.78,-77.17,NA-US-VA-SPRINGFIELD,false,,,
22159,UNIQUE,SPRINGFIELD,VA,PRIMARY,38.78,-77.17,NA-US-VA-SPRINGFIELD,false,,,
22160,UNIQUE,SPRINGFIELD,VA,PRIMARY,38.78,-77.17,NA-US-VA-SPRINGFIELD,false,,,
22161,UNIQUE,SPRINGFIELD,VA,PRIMARY,38.78,-77.17,NA-US-VA-SPRINGFIELD,false,,,
22654,STANDARD,STAR TANNERY,VA,PRIMARY,39.08,-78.45,NA-US-VA-STAR TANNERY,false,363,653,15458229
22655,STANDARD,STEPHENS CITY,VA,PRIMARY,39.09,-78.22,NA-US-VA-STEPHENS CITY,false,8892,16259,399457233
22656,STANDARD,STEPHENSON,VA,PRIMARY,39.2,-78.09,NA-US-VA-STEPHENSON,false,1181,2118,48012016
20163,PO BOX,STERLING,VA,PRIMARY,39,-77.4,NA-US-VA-STERLING,false,,,
20164,STANDARD,STERLING,VA,PRIMARY,39,-77.4,NA-US-VA-STERLING,false,18425,31855,905008218
20165,STANDARD,STERLING,VA,PRIMARY,39,-77.4,NA-US-VA-STERLING,false,15082,28382,1257998172
20166,STANDARD,STERLING,VA,PRIMARY,39,-77.4,NA-US-VA-STERLING,false,4398,7729,276181481
20167,PO BOX,STERLING,VA,PRIMARY,39,-77.4,NA-US-VA-STERLING,false,379,588,13362637
22741,STANDARD,STEVENSBURG,VA,PRIMARY,38.44,-77.9,NA-US-VA-STEVENSBURG,false,,,
22641,STANDARD,STRASBURG,VA,PRIMARY,38.98,-78.35,NA-US-VA-STRASBURG,false,,,
22657,STANDARD,STRASBURG,VA,PRIMARY,38.98,-78.35,NA-US-VA-STRASBURG,false,5020,8855,184314689
22742,STANDARD,SUMERDUCK,VA,PRIMARY,38.46,-77.72,NA-US-VA-SUMERDUCK,false,803,1481,37647066
22743,STANDARD,SYRIA,VA,PRIMARY,38.48,-78.32,NA-US-VA-SYRIA,false,,,
20198,STANDARD,THE PLAINS,VA,PRIMARY,38.86,-77.77,NA-US-VA-THE PLAINS,false,929,1567,51951061
22660,STANDARD,TOMS BROOK,VA,PRIMARY,38.94,-78.43,NA-US-VA-TOMS BROOK,false,826,1488,28875285
22172,STANDARD,TRIANGLE,VA,PRIMARY,38.54,-77.31,NA-US-VA-TRIANGLE,false,3610,6518,172255254
20130,STANDARD,PARIS,VA,PRIMARY,39,-77.95,NA-US-VA-PARIS,false,,,
20184,STANDARD,UPPERVILLE,VA,PRIMARY,38.99,-77.88,NA-US-VA-UPPERVILLE,false,,,
20185,PO BOX,UPPERVILLE,VA,PRIMARY,38.99,-77.88,NA-US-VA-UPPERVILLE,false,,,
22027,STANDARD,DUNN LORING,VA,PRIMARY,38.89,-77.23,NA-US-VA-DUNN LORING,false,1031,1968,118581992
22124,STANDARD,OAKTON,VA,PRIMARY,38.89,-77.3,NA-US-VA-OAKTON,false,8578,15911,957161511
22180,STANDARD,VIENNA,VA,PRIMARY,38.9,-77.26,NA-US-VA-VIENNA,false,11508,20270,845288982
22181,STANDARD,VIENNA,VA,PRIMARY,38.9,-77.26,NA-US-VA-VIENNA,false,7172,13160,672944471
22182,STANDARD,VIENNA,VA,PRIMARY,38.9,-77.26,NA-US-VA-VIENNA,false,11487,21776,1319491301
22183,PO BOX,VIENNA,VA,PRIMARY,38.9,-77.26,NA-US-VA-VIENNA,false,,,
22185,UNIQUE,VIENNA,VA,PRIMARY,38.9,-77.26,NA-US-VA-VIENNA,false,,,
20186,STANDARD,WARRENTON,VA,PRIMARY,38.71,-77.79,NA-US-VA-WARRENTON,false,6518,11491,365493651
20187,STANDARD,WARRENTON,VA,PRIMARY,38.71,-77.79,NA-US-VA-WARRENTON,false,6817,13112,459401358
20188,PO BOX,WARRENTON,VA,PRIMARY,38.71,-77.79,NA-US-VA-WARRENTON,false,596,929,24352236
22747,STANDARD,WASHINGTON,VA,PRIMARY,38.71,-78.15,NA-US-VA-WASHINGTON,false,635,1089,23603277
20197,STANDARD,WATERFORD,VA,PRIMARY,39.18,-77.61,NA-US-VA-WATERFORD,false,871,1727,91281990
22663,STANDARD,WHITE POST,VA,PRIMARY,39.05,-78.1,NA-US-VA-WHITE POST,false,717,1291,26764057
22601,STANDARD,WINCHESTER,VA,PRIMARY,39.17,-78.17,NA-US-VA-WINCHESTER,false,12171,20057,454102156
22602,STANDARD,WINCHESTER,VA,PRIMARY,39.17,-78.17,NA-US-VA-WINCHESTER,false,12552,23322,589491629
22603,STANDARD,WINCHESTER,VA,PRIMARY,39.17,-78.17,NA-US-VA-WINCHESTER,false,6470,11470,253344888
22604,PO BOX,WINCHESTER,VA,PRIMARY,39.17,-78.17,NA-US-VA-WINCHESTER,false,958,1534,34379854
22748,PO BOX,WOLFTOWN,VA,PRIMARY,38.35,-78.34,NA-US-VA-WOLFTOWN,false,,,
22191,STANDARD,WOODBRIDGE,VA,PRIMARY,38.63,-77.26,NA-US-VA-WOODBRIDGE,false,25438,44558,1186057909
22192,STANDARD,WOODBRIDGE,VA,PRIMARY,38.63,-77.26,NA-US-VA-WOODBRIDGE,false,25530,45434,1537545053
22193,STANDARD,WOODBRIDGE,VA,PRIMARY,38.63,-77.26,NA-US-VA-WOODBRIDGE,false,32955,60216,1665525403
22194,PO BOX,WOODBRIDGE,VA,PRIMARY,38.63,-77.26,NA-US-VA-WOODBRIDGE,false,369,610,16190874
22195,PO BOX,WOODBRIDGE,VA,PRIMARY,38.63,-77.26,NA-US-VA-WOODBRIDGE,false,695,1129,32850276
22664,STANDARD,WOODSTOCK,VA,PRIMARY,38.87,-78.51,NA-US-VA-WOODSTOCK,false,4072,7068,125500524
